url_length,dot_count,slash_count,dash_count,underscore_count,at_count,equal_count,is_https,domain_length,path_length,type
50,2,6,0,0,0,0,1,15,10,good
35,2,3,1,0,0,0,1,26,1,bad
89,2,3,4,0,0,1,1,24,12,good
42,1,4,0,0,0,0,1,10,24,good
36,2,3,1,0,0,0,1,27,1,bad
40,2,3,0,0,0,0,1,31,1,bad
20,1,3,1,0,0,0,0,12,1,bad
31,2,3,0,0,0,0,1,22,1,bad
405,4,5,8,8,0,9,1,15,18,good
106,3,4,2,0,0,2,1,25,40,good
74,3,3,0,0,0,2,1,16,6,good
292,8,4,1,3,0,7,1,17,13,good
77,2,7,1,0,0,1,1,17,48,good
41,1,5,0,0,0,0,1,11,22,good
129,1,3,1,3,0,1,1,22,1,bad
34,2,3,0,0,0,0,1,25,1,bad
90,2,3,0,0,0,4,1,20,1,good
63,3,6,0,1,0,0,0,17,39,bad
25,1,3,0,0,0,0,1,6,11,bad
128,1,3,8,0,0,3,1,16,7,good
39,2,3,0,0,0,0,1,30,1,bad
29,2,3,0,0,0,0,1,20,1,bad
40,2,3,1,0,0,0,0,25,8,bad
427,12,5,1,3,0,7,1,19,15,good
111,2,7,5,0,0,0,1,16,87,good
44,2,5,0,0,0,0,1,17,19,good
175,2,7,1,2,0,3,1,15,108,bad
41,1,3,0,0,0,1,1,10,7,good
44,2,3,0,0,0,0,1,35,1,bad
129,2,6,2,2,0,2,1,12,38,good
96,3,4,0,0,0,0,1,23,65,bad
58,2,3,0,1,0,1,1,15,8,good
58,6,3,3,0,0,0,0,41,10,bad
42,2,4,1,0,0,0,1,15,19,good
292,8,4,1,3,0,7,1,17,13,good
85,3,3,1,0,0,0,1,76,1,bad
33,2,3,1,0,0,0,1,24,1,bad
44,2,5,0,0,0,0,1,17,19,good
30,1,3,1,0,0,0,0,22,1,bad
82,3,4,0,1,0,2,1,16,11,good
425,4,3,0,0,0,4,1,20,1,good
89,1,7,4,0,0,0,1,10,71,good
87,3,3,6,0,0,0,1,42,37,bad
43,2,5,0,0,0,0,1,17,18,good
71,1,4,1,0,0,0,1,11,52,bad
74,2,6,0,0,0,0,1,17,49,good
103,2,4,1,0,0,7,1,15,10,good
19,1,3,0,0,0,0,1,10,1,bad
320,7,5,2,4,0,9,1,19,14,good
42,2,4,0,0,0,0,1,15,19,good
116,2,4,0,4,0,3,1,16,19,good
56,3,4,0,0,0,1,1,17,17,good
29,1,2,0,0,0,0,0,22,0,bad
100,2,6,0,2,0,3,1,16,20,good
315,5,5,2,4,0,8,1,17,35,good
55,1,4,0,0,0,1,1,15,15,good
59,2,4,2,0,0,0,1,14,37,bad
51,3,4,0,0,0,0,1,21,22,bad
88,2,4,0,0,0,0,1,15,65,bad
70,2,6,0,0,0,0,1,16,34,bad
193,2,3,1,0,0,4,1,20,1,good
34,2,3,1,0,0,0,1,25,1,bad
253,4,6,8,0,0,3,1,29,23,bad
24,2,3,0,0,0,0,0,16,1,bad
41,4,4,0,0,0,0,1,15,18,bad
126,2,8,4,0,0,1,1,16,81,good
173,2,7,2,2,0,3,1,15,108,bad
94,2,7,2,0,0,0,1,10,76,good
104,2,7,0,1,0,1,1,16,52,good
190,3,7,4,0,0,4,1,15,108,bad
44,2,4,0,0,0,0,1,24,12,bad
480,13,5,3,1,0,10,0,13,21,bad
29,1,3,1,0,0,0,1,10,11,good
44,2,5,0,1,0,0,1,17,19,good
49,2,3,3,0,0,0,1,40,1,bad
208,6,4,4,5,0,5,1,15,34,good
100,2,3,1,0,0,4,1,15,6,good
42,2,4,0,0,0,0,1,15,19,good
26,2,3,0,0,0,0,1,17,1,bad
49,2,5,0,0,0,0,1,26,15,bad
19,1,3,0,0,0,0,1,10,1,bad
44,2,5,0,1,0,0,1,17,19,good
44,2,3,2,0,0,0,1,35,1,bad
43,2,3,0,0,0,1,1,15,6,good
42,2,4,0,0,0,0,1,15,19,good
45,3,2,1,0,0,0,0,38,0,bad
21,1,3,0,0,0,0,0,7,7,bad
71,1,4,1,0,0,0,1,11,52,bad
71,1,4,1,0,0,0,1,11,52,bad
75,1,5,3,0,0,0,1,12,38,good
43,2,3,0,0,0,1,1,15,6,good
90,2,3,0,0,0,4,1,20,1,good
91,2,3,0,1,0,1,1,15,8,good
37,2,3,0,0,0,1,1,12,6,good
127,1,5,3,1,0,1,1,12,38,good
253,10,9,3,1,0,5,0,13,17,bad
26,2,3,0,0,0,0,1,17,1,bad
74,1,3,0,0,0,1,1,15,8,good
453,4,3,2,15,0,17,1,13,7,good
109,3,5,0,1,0,1,1,47,38,bad
38,1,4,0,0,0,0,1,10,20,good
51,3,4,0,0,0,0,1,21,22,bad
110,1,8,6,0,0,0,1,10,92,good
92,2,3,1,1,0,3,1,15,6,good
269,3,3,0,2,0,8,1,15,5,good
28,1,3,0,0,0,0,1,9,11,bad
40,2,5,1,0,0,0,1,17,15,good
38,2,3,1,0,0,0,1,29,1,bad
24,2,3,0,0,0,0,1,10,6,bad
63,3,3,1,0,0,0,1,43,12,bad
156,3,4,0,0,0,6,1,14,18,good
33,3,3,0,0,0,0,1,24,1,bad
178,3,7,1,1,0,4,1,15,108,bad
80,1,5,4,0,0,0,1,17,55,good
26,1,3,1,0,0,0,1,9,9,bad
43,3,3,0,0,0,0,1,34,1,bad
100,4,9,0,0,0,0,0,16,77,bad
186,2,8,5,0,0,0,1,10,168,good
96,3,4,0,0,0,0,1,23,65,bad
45,1,4,2,0,0,0,1,10,27,good
521,4,5,14,4,0,6,1,19,26,good
90,2,3,0,0,0,4,1,20,1,good
39,2,3,1,0,0,0,1,30,1,bad
72,2,5,3,0,0,0,1,14,50,good
25,1,3,1,0,0,0,1,16,1,bad
84,1,4,1,1,0,1,1,13,16,good
191,1,8,17,0,0,2,1,12,125,good
48,1,5,1,0,0,0,1,21,19,bad
20,3,3,0,0,0,0,0,12,1,bad
96,3,4,0,0,0,0,1,23,65,bad
18,1,3,0,0,0,0,1,4,6,bad
44,2,5,0,0,0,0,1,17,19,good
77,3,8,1,0,0,0,1,18,51,bad
39,2,4,0,0,0,0,0,29,3,bad
53,2,4,2,0,0,0,1,17,28,good
40,2,3,1,0,0,0,1,31,1,bad
599,8,5,6,6,0,5,1,11,16,good
256,6,4,4,5,0,7,1,15,34,good
1282,46,6,8,6,0,9,1,19,17,good
96,3,4,0,0,0,0,1,23,65,bad
82,2,5,0,4,0,1,1,16,22,good
74,2,7,0,0,0,0,1,15,10,good
42,2,4,0,0,0,0,1,15,19,good
27,2,3,0,0,0,0,1,18,1,bad
63,1,6,2,0,0,0,1,10,45,good
414,2,3,3,1,0,10,1,14,7,good
33,2,4,0,0,0,0,1,18,7,good
468,4,5,14,2,0,7,1,19,26,good
61,3,3,1,0,0,0,1,43,10,bad
211,7,6,0,0,0,5,1,18,19,good
31,1,2,0,0,0,0,0,24,0,bad
96,3,4,0,0,0,0,1,23,65,bad
40,2,3,0,0,0,0,1,25,7,bad
25523,4,20,0,0,0,3,1,37,19,bad
38,3,3,0,0,0,0,1,29,1,bad
43,3,3,0,0,0,0,1,34,1,bad
34,2,3,1,0,0,0,1,25,1,bad
28,2,3,0,0,0,0,1,19,1,bad
79,1,4,1,0,0,0,1,19,52,bad
57,4,4,3,0,0,0,1,29,20,bad
57,2,3,0,0,0,0,1,48,1,bad
57,3,5,0,0,0,0,1,15,33,good
116,2,6,0,0,0,2,1,22,54,good
59,2,3,3,0,0,0,1,46,5,bad
34,2,3,0,0,0,0,1,25,1,bad
51,3,4,0,0,0,0,1,21,22,bad
68,1,4,0,0,0,0,1,8,52,bad
321,7,5,3,1,0,7,0,12,21,bad
38,1,3,0,0,0,1,1,8,6,bad
72,2,7,0,0,0,0,1,15,10,good
91,1,3,7,0,0,0,1,21,62,good
57,2,5,1,0,0,0,1,16,33,bad
38,3,3,1,0,0,0,1,29,1,bad
33,2,4,0,0,0,0,1,21,4,bad
41,2,4,0,0,0,0,1,18,15,good
63,2,6,1,0,0,0,1,17,38,good
81,2,3,0,1,0,1,1,15,8,good
77,2,7,1,0,0,1,1,17,48,good
126,2,5,2,0,0,3,1,14,48,good
166,2,7,3,0,0,3,1,15,108,bad
43,2,3,1,0,0,0,1,34,1,bad
85,3,3,1,0,0,0,1,76,1,bad
94,2,3,0,1,0,1,1,15,8,good
34,2,3,1,0,0,0,1,25,1,bad
44,2,5,0,0,0,0,1,17,19,good
160,2,7,5,0,0,0,1,10,142,good
65,2,4,1,1,0,1,1,33,7,bad
52,2,5,0,1,0,1,1,17,15,good
37,4,3,0,0,0,0,1,16,13,good
180,2,7,5,6,0,1,1,15,77,good
85,3,3,1,0,0,0,1,76,1,bad
49,2,5,1,0,0,0,1,14,27,good
99,2,7,0,0,0,0,1,15,76,good
378,5,3,1,0,0,4,1,20,1,good
127,3,4,0,11,0,3,1,16,13,good
48,2,3,3,0,0,0,1,39,1,bad
104,2,7,6,0,0,0,1,16,80,good
96,3,4,0,0,0,0,1,23,65,bad
74,2,5,0,0,0,0,1,27,39,good
79,2,6,4,0,0,0,1,14,56,good
450,2,3,5,1,0,8,1,14,7,good
113,2,8,5,0,0,0,1,16,89,good
83,2,5,0,4,0,1,1,16,23,good
96,3,4,0,0,0,0,1,23,65,bad
41,2,4,0,0,0,0,0,19,15,bad
90,2,3,0,0,0,4,1,20,1,good
38,2,3,1,0,0,0,1,29,1,bad
34,2,3,1,0,0,0,1,25,1,bad
84,3,2,1,0,0,0,1,76,0,bad
64,2,5,2,0,0,0,1,14,42,good
67,3,3,1,0,0,0,1,43,16,bad
75,3,4,0,0,0,2,1,16,7,good
67,2,5,2,0,0,0,1,15,44,good
62,2,5,2,0,0,0,1,16,38,bad
90,3,6,2,0,0,1,1,15,54,good
51,3,4,0,0,0,0,1,21,22,bad
22,1,3,0,0,0,0,1,6,8,bad
43,2,4,1,0,0,0,1,12,23,bad
46,2,4,0,0,1,0,1,15,23,good
440,2,5,2,2,0,4,1,13,120,good
44,2,5,0,0,0,0,1,17,19,good
490,5,3,0,0,0,4,1,20,1,good
114,1,4,3,1,0,2,1,12,17,good
29,2,3,0,0,0,0,1,20,1,bad
204,2,5,0,4,0,3,1,16,95,good
70,2,7,0,0,0,0,1,16,46,good
322,8,3,0,1,0,9,1,14,10,good
105,2,3,0,1,0,1,1,10,6,good
67,2,4,0,0,0,1,1,17,17,good
92,1,4,1,0,0,0,1,19,65,bad
62,3,3,1,0,0,0,1,43,11,bad
92,1,4,1,0,0,0,1,19,65,bad
73,2,3,0,0,0,4,1,20,1,good
43,3,3,0,0,0,0,1,34,1,bad
40,3,4,0,0,0,0,1,27,5,bad
72,2,7,0,0,0,0,1,15,10,good
84,3,2,1,0,0,0,1,76,0,bad
84,2,5,1,0,0,0,1,11,65,bad
97,3,5,0,0,0,0,1,23,66,bad
114,2,8,2,0,0,0,1,10,96,good
41,2,3,1,0,0,0,1,32,1,bad
132,2,4,1,0,0,8,1,15,10,good
72,2,7,0,0,0,0,1,15,10,good
23,1,3,0,0,0,0,1,14,1,bad
30,1,4,0,0,0,0,1,6,15,good
42,2,4,0,0,0,0,1,15,19,good
41,2,3,0,0,0,0,1,32,1,bad
72,2,7,0,0,0,0,1,15,10,good
44,2,5,0,0,0,0,1,17,19,good
88,3,2,0,0,0,0,1,80,0,bad
25,2,3,0,0,0,0,1,16,1,bad
125,2,5,2,0,0,3,1,14,48,good
32,2,3,0,0,0,0,1,23,1,bad
38,3,3,2,0,0,0,1,29,1,bad
146,1,6,3,0,0,0,1,12,126,good
28,2,3,1,0,0,0,1,19,1,bad
38,1,4,2,0,0,0,1,10,20,good
37,2,3,1,0,0,0,1,28,1,bad
53,3,3,2,0,0,0,1,44,1,bad
34,2,3,1,0,0,0,1,18,8,bad
128,1,3,8,0,0,3,1,16,7,good
141,2,3,1,0,0,4,1,14,7,good
60,1,4,1,0,0,2,1,10,23,good
90,2,7,4,0,0,0,1,16,66,good
92,2,3,1,1,0,3,1,15,6,good
88,3,2,0,0,0,0,1,80,0,bad
92,1,4,1,0,0,0,1,19,65,bad
43,3,5,0,0,0,0,1,15,20,bad
42,3,3,2,0,0,0,1,33,1,bad
51,3,4,0,0,0,0,1,21,22,bad
83,1,11,0,0,0,0,1,19,56,bad
38,2,3,1,0,0,0,1,29,1,bad
25,2,3,1,0,0,0,1,16,1,bad
30,2,3,0,0,0,0,1,21,1,bad
30,3,3,0,0,0,0,1,21,1,bad
44,2,5,0,0,0,0,1,17,19,good
103,2,7,0,0,0,0,1,15,80,good
98,2,6,0,1,0,3,1,16,20,good
42,1,4,1,0,0,0,1,10,24,good
457,23,8,15,8,0,0,0,101,349,bad
29,2,3,1,0,0,0,1,20,1,bad
127,1,3,0,3,0,1,1,20,1,bad
102,2,3,1,1,0,1,1,13,8,good
40,4,3,0,0,0,0,1,31,1,bad
122,4,4,2,0,0,3,1,36,28,bad
106,2,5,1,2,0,3,1,18,19,good
41,2,3,1,0,0,0,1,32,1,bad
42,2,4,0,0,0,0,1,15,19,good
131,1,7,4,0,0,0,1,10,113,good
51,3,4,0,0,0,0,1,21,22,bad
85,3,3,1,0,0,0,1,76,1,bad
71,1,4,1,0,0,0,1,11,52,bad
89,3,3,0,0,0,0,1,80,1,bad
97,3,5,0,0,0,0,1,23,66,bad
168,3,8,3,7,0,0,1,10,150,good
66,4,4,1,0,1,2,1,18,14,bad
92,1,4,1,0,0,0,1,19,65,bad
33,2,3,1,0,0,0,1,24,1,bad
55,2,6,0,0,0,1,1,15,10,good
87,2,7,0,0,0,1,1,15,10,good
50,1,4,0,0,0,2,1,15,10,good
41,1,3,0,0,0,2,1,15,7,good
80,2,8,0,0,0,0,1,15,10,good
209,2,3,0,2,0,7,1,14,7,good
451,2,5,2,10,0,8,1,19,41,good
44,2,5,0,0,0,0,1,17,19,good
27,2,3,0,0,0,0,1,18,1,bad
41,2,3,1,0,0,0,1,32,1,bad
448,4,5,14,2,0,6,1,19,26,good
41,3,4,0,0,0,0,1,17,16,good
62,3,4,0,0,0,0,1,34,20,bad
84,3,2,1,0,0,0,1,76,0,bad
55,3,3,0,0,0,1,1,16,12,good
21,2,3,0,0,0,0,1,12,1,bad
96,3,4,0,0,0,0,1,23,65,bad
84,2,7,4,0,0,0,1,16,60,good
35,2,4,0,0,0,0,1,14,13,good
33,2,3,0,0,0,0,1,24,1,bad
73,1,4,1,0,0,0,1,7,14,good
61,3,4,0,1,0,1,1,16,11,good
113,2,5,2,0,0,3,1,12,47,good
91,3,4,0,8,0,2,1,16,13,good
81,2,3,0,0,0,4,1,20,1,good
77,2,7,1,0,0,1,1,17,48,good
32,2,3,0,0,0,0,1,23,1,bad
383,5,6,2,0,0,10,1,15,7,good
72,2,3,0,0,0,4,1,20,1,good
89,2,3,0,0,0,3,1,15,6,good
91,2,5,9,0,0,0,1,20,63,good
57,1,3,0,0,0,3,1,15,7,good
43,1,4,2,0,0,0,1,10,25,good
52,2,5,0,1,0,1,1,17,15,good
60,1,4,0,1,0,0,1,14,23,good
463,13,11,2,2,0,10,0,14,21,bad
99,2,7,0,0,0,0,1,15,76,good
39,1,3,0,0,0,0,1,8,23,bad
187,2,7,3,3,0,1,1,15,79,good
40,2,3,1,0,0,0,1,31,1,bad
36,2,3,0,0,1,0,1,15,13,good
26,1,4,2,0,0,0,1,15,3,bad
176,3,7,1,1,0,4,1,15,108,bad
44,2,5,0,0,0,0,1,17,19,good
190,3,7,4,4,0,4,1,15,108,bad
41,3,4,0,0,0,0,1,17,16,good
55,2,4,2,0,0,0,1,15,32,good
36,1,3,1,0,0,0,0,28,1,bad
80,1,9,2,0,0,0,1,13,59,bad
116,2,7,7,0,0,0,1,16,92,good
36,2,2,1,0,0,0,1,28,0,bad
41,2,3,3,0,0,0,1,32,1,bad
51,3,4,0,0,0,0,1,21,22,bad
92,2,3,1,2,0,3,1,15,6,good
72,2,3,0,0,0,4,1,20,1,good
72,2,7,0,0,0,0,1,15,10,good
44,2,5,0,0,0,0,1,17,19,good
47,2,3,0,0,0,0,1,38,1,bad
67,2,5,1,0,0,0,1,14,45,good
26,2,3,0,0,0,0,1,17,1,bad
39,3,3,0,0,0,0,1,28,3,bad
43,3,3,0,0,0,0,1,34,1,bad
87,3,2,1,0,0,0,1,79,0,bad
57,2,3,0,1,0,1,1,15,8,good
375,8,6,3,7,0,8,1,19,17,good
388,2,3,2,2,0,10,1,14,7,good
27,2,3,0,0,0,0,1,18,1,bad
63,2,3,0,0,0,1,1,14,7,good
45,2,4,0,0,0,0,1,29,8,bad
39,2,3,0,0,0,0,1,30,1,bad
57,2,4,0,0,0,0,1,23,26,good
1253,10,3,1,0,0,4,1,20,1,good
43,3,3,0,0,0,0,1,34,1,bad
83,3,3,0,0,0,0,1,74,1,bad
40,2,4,0,0,0,0,1,16,16,bad
326,2,4,6,4,0,8,1,16,35,good
488,4,3,0,0,0,4,1,20,1,good
64,2,7,2,0,0,0,1,10,45,good
230,4,5,1,11,0,3,1,15,17,good
88,2,7,0,0,0,1,1,15,10,good
36,3,4,0,0,0,0,1,9,19,good
75,3,3,0,0,0,2,1,16,6,good
92,2,3,0,1,0,3,1,15,6,good
35,1,3,0,0,0,0,1,9,18,bad
115,2,8,5,0,0,0,1,16,91,good
146,2,5,7,0,0,1,1,13,56,good
318,7,10,1,1,0,7,0,12,21,bad
91,3,4,0,8,0,2,1,16,13,good
75,3,4,0,0,0,2,1,16,7,good
42,3,4,0,1,0,0,1,18,16,good
72,2,7,0,0,0,0,1,15,10,good
96,3,4,0,0,0,0,1,23,65,bad
64,2,7,1,0,0,0,1,10,46,good
67,1,3,0,1,0,1,1,16,7,good
257,6,4,5,5,0,7,1,15,34,good
86,2,7,2,0,0,0,1,16,62,good
39,2,6,0,0,0,0,1,15,10,good
63,2,7,2,0,0,0,1,10,45,good
71,1,4,1,0,0,0,1,11,52,bad
88,2,7,0,0,0,1,1,15,10,good
56,2,4,0,0,0,0,1,15,33,good
84,2,5,0,0,0,0,1,24,52,bad
92,1,4,1,0,0,0,1,19,65,bad
75,3,4,0,0,0,2,1,16,7,good
468,4,5,14,2,0,7,1,19,26,good
20,1,3,0,0,0,0,1,9,3,bad
85,3,3,1,0,0,0,1,76,1,bad
30,1,7,0,0,0,0,1,10,12,bad
170,2,9,5,0,0,0,1,10,152,good
61,3,4,0,1,0,1,1,16,11,good
27,1,3,0,0,0,0,1,6,13,bad
179,3,7,1,1,0,4,1,15,108,bad
390,5,3,1,0,0,4,1,20,1,good
74,2,6,0,1,0,1,1,14,16,good
72,2,7,0,0,0,0,1,15,10,good
106,2,5,0,2,0,3,1,16,19,good
66,2,3,0,0,0,4,1,20,1,good
1215,8,3,1,0,0,4,1,20,1,good
66,2,3,0,0,0,4,1,20,1,good
52,3,4,0,0,0,1,1,16,9,good
52,3,3,1,0,0,0,1,43,1,bad
60,3,3,1,0,0,0,1,43,9,bad
157,2,9,10,0,0,0,1,10,139,good
43,3,3,0,0,0,0,1,34,1,bad
64,3,4,0,2,0,0,1,22,34,good
55,2,6,1,0,0,0,1,16,31,good
72,2,7,0,0,0,0,1,15,10,good
64,2,6,0,0,0,0,1,17,39,good
66,2,3,0,0,0,4,1,20,1,good
92,1,4,1,0,0,0,1,19,65,bad
128,2,6,2,2,0,2,1,12,38,good
76,2,5,4,0,0,0,1,16,52,good
48,3,6,1,0,0,0,1,11,29,good
96,3,4,0,0,0,0,1,23,65,bad
117,2,5,0,0,0,1,1,9,28,good
89,2,5,0,0,0,0,1,15,66,bad
70,3,4,0,0,0,1,1,34,16,bad
83,2,3,1,0,0,2,1,15,6,good
42,3,3,0,0,0,0,1,33,1,bad
54,2,4,2,0,0,0,1,17,29,good
50,2,3,0,0,0,1,1,14,13,good
71,1,4,1,0,0,0,1,11,52,bad
123,3,3,0,2,0,1,1,16,1,good
37,2,3,1,0,0,1,0,25,1,bad
44,2,5,0,0,0,0,1,17,19,good
29,1,3,0,0,0,0,1,20,1,bad
35,2,3,0,0,0,0,1,26,1,bad
151,1,9,4,0,0,0,1,10,133,good
144,2,6,5,0,0,1,1,16,96,good
63,3,5,0,0,0,0,1,15,40,good
61,3,6,0,0,0,0,0,24,30,bad
88,1,5,5,0,0,2,1,12,22,good
55,3,3,0,0,0,1,1,16,12,good
84,3,2,1,0,0,0,1,76,0,bad
138,2,7,10,0,0,0,1,16,114,good
78,2,7,1,0,0,1,1,17,48,good
44,2,5,1,0,0,0,1,17,19,good
43,2,3,1,0,0,1,1,15,6,good
96,3,4,0,0,0,0,1,23,65,bad
96,3,4,0,0,0,0,1,23,65,bad
43,3,3,0,0,0,0,1,34,1,bad
72,2,7,0,0,0,0,1,15,10,good
72,2,7,0,0,0,0,1,15,10,good
44,2,5,0,0,0,0,1,17,19,good
43,2,3,1,0,0,0,1,34,1,bad
26,2,3,1,0,0,0,1,17,1,bad
23,2,3,0,0,0,0,1,14,1,bad
61,3,3,1,0,0,0,1,43,10,bad
32,2,3,0,0,0,0,1,23,1,bad
82,2,3,1,0,0,4,1,14,1,good
47,1,7,0,0,0,1,1,19,20,bad
34,2,3,1,0,0,0,1,25,1,bad
20,1,3,0,0,0,0,1,11,1,good
89,3,3,1,0,0,0,1,43,38,bad
82,3,7,0,0,0,0,1,16,58,good
96,3,4,0,0,0,0,1,23,65,bad
22,1,3,0,0,0,0,1,13,1,bad
77,1,5,4,0,0,0,1,13,55,good
56,3,4,0,0,0,1,1,16,13,good
42,1,3,0,0,0,2,1,15,7,good
87,2,4,5,0,0,1,1,31,35,bad
72,2,7,0,0,0,0,1,15,10,good
43,3,3,0,0,0,0,1,34,1,bad
109,2,3,0,2,0,1,1,38,1,bad
107,2,5,2,0,0,2,1,14,48,good
96,3,4,0,0,0,0,1,23,65,bad
44,2,5,0,0,0,0,1,17,19,good
43,2,3,0,0,0,1,1,15,6,good
95,4,3,1,0,0,0,1,76,11,bad
124,2,7,0,1,0,1,1,15,76,good
75,2,6,2,0,0,2,1,11,26,good
84,3,2,1,0,0,0,1,76,0,bad
89,3,3,6,0,0,0,1,44,37,bad
45,2,3,0,0,0,0,1,23,14,good
106,3,4,1,0,0,2,1,25,40,good
20,1,3,0,0,0,0,1,11,1,bad
72,2,7,0,0,0,0,1,15,10,good
71,3,3,1,0,0,0,1,43,20,bad
77,2,6,0,0,0,0,1,11,58,good
114,1,8,3,0,0,0,1,10,96,good
19,1,3,0,0,0,0,1,10,1,bad
41,2,3,2,0,0,0,1,32,1,bad
205,3,4,0,2,0,2,1,16,24,bad
116,4,5,0,2,0,0,1,23,85,bad
208,2,3,0,1,0,6,1,14,6,good
120,3,4,0,0,0,1,1,15,22,good
62,2,4,2,0,0,0,1,14,40,good
21,1,3,0,0,0,0,1,8,5,bad
73,3,5,0,0,0,0,1,42,23,bad
43,3,3,0,0,0,0,1,34,1,bad
167,2,7,3,2,0,3,1,15,108,bad
90,2,3,3,0,0,1,1,23,14,good
188,3,7,1,0,0,4,1,15,108,bad
92,2,3,1,0,0,3,1,15,6,good
39,2,3,1,0,0,0,1,30,1,bad
27,2,3,0,0,0,0,1,18,1,bad
38,2,3,0,0,0,0,1,29,1,bad
68,3,3,1,0,0,0,1,43,17,bad
1580,7,8,11,10,0,1,1,23,20,good
52,2,5,1,1,0,1,1,17,15,good
70,2,3,1,0,0,2,1,14,13,good
94,2,4,1,0,0,0,1,21,65,bad
71,1,4,1,0,0,0,1,11,52,bad
92,1,4,1,0,0,0,1,19,65,bad
29,1,3,0,0,0,0,1,10,11,good
38,2,3,1,0,0,0,1,29,1,bad
70,2,3,0,0,0,4,1,20,1,good
72,2,7,0,0,0,0,1,15,10,good
42,2,3,0,0,0,0,1,33,1,bad
21,2,3,0,0,0,0,1,12,1,bad
71,1,4,1,0,0,0,1,11,52,bad
82,2,5,1,2,0,0,1,17,57,good
448,4,5,14,2,0,6,1,19,26,good
134,3,3,0,1,0,0,0,20,107,bad
51,3,3,2,0,0,0,0,43,1,bad
133,2,7,9,0,0,0,1,16,109,good
92,2,3,1,1,0,3,1,15,6,good
126,1,8,5,0,0,0,1,10,108,good
92,2,3,0,0,0,3,1,15,6,good
60,2,4,2,0,0,0,1,14,38,good
34,2,3,1,0,0,0,1,25,1,bad
44,2,5,1,0,0,0,1,17,19,good
43,3,3,0,0,0,0,1,34,1,bad
47,2,3,0,1,0,0,1,26,13,bad
44,2,5,1,0,0,0,1,17,19,good
37,2,3,1,0,0,0,1,28,1,bad
847,5,4,0,4,0,2,1,13,19,good
72,2,7,0,0,0,0,1,15,10,good
30,2,3,0,0,0,0,0,14,9,bad
99,2,7,1,0,0,0,1,15,76,bad
72,2,7,0,0,0,0,1,15,10,good
190,3,7,1,1,0,4,1,15,108,bad
19,1,3,0,0,0,0,1,10,1,bad
71,1,4,1,0,0,0,1,11,52,bad
192,1,5,4,0,0,0,1,10,174,good
36,3,3,0,0,0,0,1,27,1,bad
102,2,5,1,0,0,0,1,19,75,bad
43,2,3,0,0,0,1,1,15,6,good
91,3,4,0,8,0,2,1,16,13,good
34,2,3,1,0,0,0,1,25,1,bad
47,4,4,0,0,0,0,1,18,21,bad
66,2,6,0,0,0,0,1,16,41,good
84,3,2,1,0,0,0,1,76,0,bad
61,1,4,2,0,0,0,1,10,43,good
97,4,5,0,0,0,0,1,23,66,bad
63,2,5,3,0,0,0,1,14,41,good
34,1,2,2,0,0,0,1,26,0,bad
91,2,3,1,0,0,3,1,15,6,good
66,2,3,0,0,0,4,1,20,1,good
51,3,4,0,0,0,0,1,21,22,bad
86,3,3,2,0,0,0,1,77,1,bad
481,4,3,2,1,0,5,1,18,2,good
154,1,9,4,0,0,0,1,10,136,good
85,2,4,0,1,0,3,1,16,6,good
29,2,3,0,0,0,0,1,20,1,bad
35,2,3,0,0,1,0,1,15,12,good
52,3,3,2,0,0,0,1,43,1,bad
67,2,7,1,0,0,0,0,18,42,bad
92,1,4,1,0,0,0,1,19,65,bad
91,2,3,0,1,0,3,1,15,6,good
44,2,5,0,0,0,0,1,17,19,good
96,3,4,0,0,0,0,1,23,65,bad
205,3,4,0,2,0,2,1,16,24,bad
39,2,3,0,0,0,0,1,30,1,bad
23,1,3,0,0,0,0,1,8,7,bad
127,6,4,0,0,0,4,1,9,33,bad
28,1,3,0,0,0,0,1,19,1,bad
75,3,4,0,0,0,2,1,16,8,good
127,5,3,2,1,0,1,1,30,13,bad
38,2,3,1,0,0,0,1,29,1,bad
22,2,2,1,0,0,0,1,14,0,bad
44,2,5,1,0,0,0,1,17,19,good
88,2,4,0,0,0,0,1,15,65,bad
37,2,3,1,0,0,0,1,28,1,bad
31,1,3,0,0,0,0,1,22,1,bad
84,3,2,1,0,0,0,1,76,0,bad
36,1,4,0,0,0,0,1,10,18,good
44,2,5,0,0,0,0,1,17,19,good
33,3,4,0,0,0,0,0,21,5,bad
185,1,8,18,0,0,2,1,12,119,good
131,1,7,4,0,0,0,1,10,113,good
112,4,5,0,0,0,0,1,23,81,bad
47,2,2,1,0,0,0,0,40,0,bad
23,1,3,0,0,0,0,1,6,9,bad
72,2,7,0,0,0,0,1,15,10,good
37,2,3,1,0,0,0,1,28,1,bad
44,2,5,0,0,0,0,1,17,19,good
174,2,7,1,2,0,3,1,15,108,bad
51,2,4,0,2,0,0,1,16,27,good
72,2,3,0,1,0,1,1,15,9,good
27,1,3,0,0,0,0,0,19,1,bad
28,1,3,0,0,0,0,1,11,9,bad
242,3,5,4,1,0,7,1,19,26,good
44,2,4,0,0,0,0,1,14,21,good
114,2,3,2,1,0,2,1,20,13,bad
1600,7,6,8,7,0,1,1,22,15,good
92,1,4,1,0,0,0,1,19,65,bad
67,2,3,1,0,0,0,1,28,13,bad
31,3,3,1,0,0,0,0,23,1,bad
51,2,6,0,0,0,0,1,17,26,good
37,2,3,0,0,0,0,1,16,13,good
124,2,7,0,1,0,1,1,15,76,good
